id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
1605707215614_207745,"Huviloita Laajasalossa","Huviloita Laajasalossa",https://res.cloudinary.com/dolyfnals/images/v1605707224/itilvrnlziajlwu3tebe_2077441bbf6/itilvrnlziajlwu3tebe_2077441bbf6.jpg,https://kirjapino.fi/product/huviloita-laajasalossa/,"Paikallishistoria","kirjapino.fi",65EUR,in stock,1605707215614_207745,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,65EUR,new,published,,,,,,,
1605707134272_207743,"Lohikäärmevuori","Perinteiset viat: sidos auennut hieman selän alaosasta ja selkä on vino. Ei merkintöjä.",https://res.cloudinary.com/dolyfnals/images/v1605707149/qjidj3xgu9bhuxnnzl6x_207742ea3e4/qjidj3xgu9bhuxnnzl6x_207742ea3e4.jpg,https://kirjapino.fi/product/lohikaarmevuori-2/,"Scifi, fantasia","kirjapino.fi",150EUR,in stock,1605707134272_207743,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,150EUR,new,published,,,,,,,
1605705820901_207741,"Euroopan historia 1-2 : Valta ja asema / Henki ja elämä","Tyylikkäät kirjat alkuperäisessä kotelossaan",https://res.cloudinary.com/dolyfnals/images/v1605705831/yyt73kh2n1hth5nz0wyn_207740cfcb8/yyt73kh2n1hth5nz0wyn_207740cfcb8.jpg,https://kirjapino.fi/product/euroopan-historia-1-2-valta-ja-asema-henki-ja-elama/,"Historia","kirjapino.fi",65EUR,in stock,1605705820901_207741,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,65EUR,new,published,,,,,,,
1605705661148_207739,"Suuri lastenlaulukirja","Suuri lastenlaulukirja",https://res.cloudinary.com/dolyfnals/images/v1605705690/adzi3xebtmp045sc96ng_207738caaee/adzi3xebtmp045sc96ng_207738caaee.jpg,https://kirjapino.fi/product/suuri-lastenlaulukirja/,"Nuotit","kirjapino.fi",18EUR,in stock,1605705661148_207739,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,18EUR,new,published,,,,,,,
1605705597469_207737,"Suuri toivelaulukirja 14","Suuri toivelaulukirja 14",https://res.cloudinary.com/dolyfnals/images/v1605705621/r0z7gwiktjtrmdm88smc_20773677012/r0z7gwiktjtrmdm88smc_20773677012.jpg,https://kirjapino.fi/product/suuri-toivelaulukirja-14-2/,"Nuotit","kirjapino.fi",23EUR,in stock,1605705597469_207737,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,23EUR,new,published,,,,,,,
1605705524770_207735,"Joulun toivelaulukirja","Joulun toivelaulukirja",https://res.cloudinary.com/dolyfnals/images/v1605705537/skqsmpbxassnt4h6sach_20773476b56/skqsmpbxassnt4h6sach_20773476b56.jpg,https://kirjapino.fi/product/joulun-toivelaulukirja-2/,"Nuotit","kirjapino.fi",22EUR,in stock,1605705524770_207735,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,22EUR,new,published,,,,,,,
1605705447911_207733,"Hiitolan kylähistoriikki","Hiitolan kylähistoriikki",https://res.cloudinary.com/dolyfnals/images/v1605705468/yrl5gyy4fonkgdw2ceur_207732d2d26/yrl5gyy4fonkgdw2ceur_207732d2d26.jpg,https://kirjapino.fi/product/hiitolan-kylahistoriikki/,"Paikallishistoria","kirjapino.fi",35EUR,in stock,1605705447911_207733,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,35EUR,new,published,,,,,,,
1605704813084_207731,"Iskelmän kultainen kirja","Iskelmän kultainen kirja",https://res.cloudinary.com/dolyfnals/images/v1605704824/dcbrltsdikh1lvbipb0x_207730ecf6e/dcbrltsdikh1lvbipb0x_207730ecf6e.jpg,https://kirjapino.fi/product/iskelman-kultainen-kirja/,"Musiikki","kirjapino.fi",25EUR,in stock,1605704813084_207731,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,25EUR,new,published,,,,,,,
1605704735473_207729,"Terijoki - Lumottu ranta","Terijoki - Lumottu ranta",https://res.cloudinary.com/dolyfnals/images/v1605704756/rnpjclhiwerk7jp6zepo_2077283c7cc/rnpjclhiwerk7jp6zepo_2077283c7cc.jpg,https://kirjapino.fi/product/terijoki-lumottu-ranta/,"Paikallishistoria","kirjapino.fi",15EUR,in stock,1605704735473_207729,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15EUR,new,published,,,,,,,
1605704645851_207727,"Tiikerin silmä","Tiikerin silmä",https://res.cloudinary.com/dolyfnals/images/v1605704665/xvkaukejcs1zenwoqydk_2077269b342/xvkaukejcs1zenwoqydk_2077269b342.jpg,https://kirjapino.fi/product/tiikerin-silma/,"Dekkarit (ulkom.)","kirjapino.fi",25EUR,in stock,1605704645851_207727,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,25EUR,new,published,,,,,,,
